courier_id,weekly_hours,deliveries_per_week,weekly_income,income_variability,stress_level,work_life_balance,job_satisfaction,experience_years,city,burnout_score,burnout_risk
2884,49.57686586053552,78.5734677142211,525.5623126389668,0.1390811870732593,2,4,7,0,Paris,14.26387162889325,Low
2885,20.0,83.53989466849707,520.3277004187693,0.2874565594334212,9,4,1,3,Paris,20.87456559433421,Low
2886,40.002698238483696,91.88146511793279,466.58776802719683,0.13258168589376018,7,8,7,1,Paris,15.326626330482712,Low
2887,39.73752143482579,109.26654073294151,555.337580436237,0.3728503822026136,8,5,1,1,Amsterdam,24.149760252473868,Low
2888,58.88337778208448,38.61938219526417,501.74775615278685,0.416147289946035,5,9,9,2,Amsterdam,18.326486234085692,Low
2889,41.149781882871366,94.61310129593586,518.1155698327043,0.4849521308908157,3,5,5,0,Berlin,15.694455873769568,Low
2890,48.829889847409284,73.29652151895591,404.1402000751976,0.15952084285138257,2,8,6,1,Barcelona,8.24417538273661,Low
2891,46.41257140087463,84.16594738279596,647.3016479182386,0.3129681342133217,2,3,9,4,Amsterdam,16.553452762395608,Low
2892,23.694335201927995,106.49875424405941,435.3842586979424,0.32701494701416745,3,7,3,1,Barcelona,5.878450030720074,Low
2893,52.682072166317376,50.145333714703895,300.402637546906,0.4689906135123919,1,1,3,4,Berlin,20.99452778501913,Low
2894,47.15396505456288,54.68388896392276,384.35014807719074,0.35091065623860573,1,5,5,0,Paris,12.15529607875492,Low
2895,50.0826863967459,31.61425100715484,447.73007129570294,0.15820385825812844,7,2,7,2,Barcelona,27.606844501605053,Low
2896,70.0,66.27102645590558,649.100418255327,0.2745405295852757,8,8,3,2,Amsterdam,27.745405295852756,Low
2897,24.158870605014116,113.26080860947042,493.6598002347811,0.3619050114025002,6,6,4,3,Barcelona,13.866711295529237,Low
2898,62.24696649761108,76.98532028816327,472.0777671551526,0.38011377282771897,7,5,2,1,Amsterdam,28.975227677560518,Low
2899,42.12552480599644,46.496877608630356,312.7004862856059,0.4452295994362294,1,3,9,0,Barcelona,14.589953436161228,Low
2900,47.873289044030095,67.85803138562383,617.8223884744365,0.17220284793775886,1,1,9,3,Amsterdam,16.584015192586616,Low
2901,44.54487754698758,42.803457412734424,402.2071768964921,0.4806168587021994,9,8,2,0,Paris,24.169631851118268,Low
2902,40.757636666019565,51.87034745672096,484.99582115879963,0.12365576480623691,5,5,5,0,Barcelona,15.963848647868236,Low
2903,39.30167071761241,89.72047275659283,722.0274615322796,0.4935048538275608,7,9,1,3,Berlin,17.22554975355933,Low
2904,48.29508735573009,50.65316684234928,576.3144996573957,0.4431068371465634,6,7,8,0,Barcelona,20.41959457818466,Low
2905,29.828263033283207,107.81585763008255,255.76189284272385,0.3641091131048685,4,1,6,3,Amsterdam,19.08957004103365,Low
2906,52.50579167521766,78.2219927292416,234.57346454712916,0.3939982001057687,1,1,2,1,Barcelona,20.191719503622984,Low
2907,40.83805595114746,82.13986759861314,490.3534324821131,0.1290768023675186,4,7,2,3,Berlin,11.042184809019426,Low
2908,33.69930660959642,73.04067580980265,318.0889077687792,0.11659194515778096,8,7,5,1,Paris,16.775711434456735,Low
2909,40.49987142004186,99.32119596359308,597.2820121449497,0.14070631862054622,1,9,7,2,Barcelona,2.05702461221802,Low
2910,57.571492168625724,99.57899719442527,506.3394597447469,0.13494392586565512,2,2,9,3,Paris,19.62088690924427,Low
2911,39.64664912983777,88.37635879780429,524.8077153535794,0.3189524933877741,8,7,9,2,Paris,20.58351967282907,Low
2912,48.5845361820962,94.1197276476912,393.98852275364703,0.18617759484471566,2,2,6,3,Paris,17.43713680307602,Low
2913,37.69043724284526,74.69775825198936,761.2075482930059,0.4440822548826906,9,2,2,0,Amsterdam,30.74795372168049,Low
2914,52.5792184992362,93.55507517272622,926.3890592015689,0.2782994492272289,3,5,6,2,Barcelona,17.056760042043145,Low
2915,51.85507738790204,71.55305561315483,458.2122914364928,0.37820419058331,3,9,1,4,Barcelona,11.838565122203715,Low
2916,63.486088332964115,80.05579055406005,552.9558872622501,0.3611492371880639,6,9,2,4,Berlin,21.157318871769874,Low
2917,43.244360545007844,73.13390626584257,514.6126014596468,0.22794121557188404,3,1,3,4,Paris,19.752720319221194,Low
2918,51.686548047579066,68.5695365170201,461.0469704838397,0.19726702941029162,9,7,5,2,Amsterdam,24.978634708376635,Low
2919,45.98067539538945,62.772205056955244,375.1894298400805,0.2369825141186541,8,3,1,1,Amsterdam,27.66402775980338,Low
2920,57.95871781863014,91.69225259647214,337.25480187792846,0.418663349539935,4,1,5,3,Berlin,28.07424884098839,Low
2921,37.8116761239127,112.76514782033658,329.6604101711714,0.33451073936784737,6,2,5,0,Barcelona,23.688610230852284,Low
2922,52.45005312877281,109.27754929173898,560.7860038323718,0.20141546500767016,8,6,4,0,Barcelona,24.74917058870854,Low
2923,43.053027038833186,48.58586660136412,422.0488282694547,0.42713857722417214,4,2,3,2,Amsterdam,22.187293883891677,Low
2924,44.358118228915025,112.23007628517183,200.0,0.1219037544441227,5,2,7,4,Amsterdam,21.526473013115734,Low
2925,45.91752484448373,72.04603745955178,566.7287330897484,0.3796733499961181,7,4,7,0,Berlin,25.5719909533063,Low
2926,47.52240396426677,95.01832537863979,494.26080763037663,0.27564032229972435,8,3,1,0,Amsterdam,28.51312441227727,Low
2927,43.83770956878042,57.34461669881972,702.0009502101719,0.39251615442635535,7,8,7,1,Amsterdam,19.076474414897678,Low
2928,47.147131831705266,83.54949784685013,555.9683595636513,0.4709845120973707,8,8,3,0,Berlin,22.853984670485286,Low
2929,60.781180575621846,87.84307957242268,278.19896055345544,0.40001363917876154,4,6,3,0,Paris,21.23449056447417,Low
2930,54.85449685615218,42.88488020200868,200.0,0.276786142124553,1,4,6,3,Amsterdam,15.224210478091184,Low
2931,53.69154592496896,95.20667915860473,392.0791423493094,0.1603902726055523,6,7,6,0,Barcelona,19.211366503546213,Low
2932,40.444604739761296,113.64837519595788,406.2338868959521,0.4225403903221735,5,9,4,3,Paris,12.858785325150127,Low
2933,36.10759171771676,75.6338013579593,641.473880150025,0.28428221076854865,4,2,5,4,Amsterdam,18.675099623000513,Low
2934,54.55300558237753,114.00420327070032,498.669360156564,0.13012492938285192,2,6,3,1,Paris,12.667150968541776,Low
2935,53.760467925297945,75.25766266368981,670.0532747147763,0.3876221591107464,1,7,3,0,Amsterdam,11.504361968696845,Low
2936,59.72670675750982,101.23961327616543,301.2750416446048,0.21674078636663588,9,1,9,1,Barcelona,36.5854198909193,Low
2937,38.9601937403077,24.53575085122251,644.7896576570672,0.1195552918020741,2,6,5,1,Amsterdam,7.883611040113051,Low
2938,42.70451344639653,140.4694444828366,608.148373014638,0.4611004059896311,9,8,1,1,Barcelona,23.42235809381527,Low
2939,28.60515837474566,117.38645613107393,200.0,0.29324043683756407,6,7,9,2,Amsterdam,13.013951880799338,Low
2940,41.07528893939127,72.88436239365802,698.3926761891158,0.21238442126920865,6,2,6,3,Amsterdam,23.44643089450947,Low
2941,54.96570510579447,30.697774333904547,514.0187737649529,0.3865546231539646,2,2,9,1,Paris,21.355257763277987,Low
2942,40.33504620771802,87.20070920763723,558.8066755802759,0.45436095107302554,6,4,7,4,Berlin,22.644123373045662,Low
2943,51.40479795200824,43.901861323156076,370.2655831357366,0.1001228300135022,3,5,7,0,Barcelona,14.92266768573749,Low
2944,43.094968940021886,91.1213384389372,691.2870519382959,0.37514087401686147,7,5,5,1,Paris,23.17989942217518,Low
2945,48.24057028221561,90.28914297910705,322.1221506141695,0.4068046776073686,4,2,7,1,Berlin,23.540217860738366,Low
2946,33.523086101843326,56.46492077494938,624.813802756092,0.1839709709117972,9,7,4,0,Paris,19.39663553967097,Low
2947,45.852094496339014,108.02417559035945,623.0911213863006,0.29584953256406976,5,8,6,4,Barcelona,14.7141236745424,Low
2948,20.0,100.13936757015433,353.87488577416667,0.13571435956717434,3,2,2,1,Berlin,10.357143595671744,Low
2949,43.13103841838015,104.39558343221408,797.5060399133861,0.39869995300613903,1,4,3,1,Berlin,12.926311055575436,Low
2950,28.6952675628486,80.22144259172238,534.7292720326279,0.438982407425341,1,3,2,4,Berlin,10.498404343107989,Low
2951,57.059945165468164,44.611898327157334,598.0838915406537,0.14327466292986424,4,4,2,1,Barcelona,20.55073017893909,Low
2952,52.774073527645115,104.44680680527844,270.9318806996366,0.42658410137313385,4,5,7,4,Barcelona,20.59806307202487,Low
2953,49.66670981966081,73.24071502160523,817.6595004512847,0.4086280681938135,9,6,5,1,Paris,27.986293627836375,Low
2954,60.2100622715938,45.25549642018327,316.3164589662365,0.23876532814835894,8,2,6,0,Amsterdam,33.45067196296173,Low
2955,35.51083479175163,113.80098414935816,653.7329649148895,0.37611581197343336,4,6,3,4,Amsterdam,13.414408557259819,Low
2956,62.473631979155584,132.48518801256273,350.7842423102457,0.1000192495577247,6,9,5,0,Amsterdam,18.242282089323922,Low
2957,54.32191564260385,78.96879677551992,407.15167957284757,0.47271906178639944,7,8,5,0,Amsterdam,23.023765310645146,Low
2958,42.63444712781054,133.9780288650823,618.3131065828171,0.32015329412334914,8,1,4,1,Paris,30.491867079576654,Low
2959,56.35620147182944,82.28286821528374,654.1329070512736,0.34813554562479976,4,9,4,4,Barcelona,14.88821589779683,Low
2960,33.93706487588366,70.48860239584123,309.3073626328847,0.3658637654156395,1,2,8,2,Paris,12.83975711692149,Low
2961,36.75485838472326,64.23853864536306,663.5708253585491,0.32454760688734674,5,1,6,0,Berlin,22.771933584290448,Low
2962,38.914102767603,120.92706019981856,656.7470742699791,0.44270555501578523,1,6,2,0,Barcelona,9.101286380438752,Low
2963,39.71022291935985,60.496402965305705,359.3069886732661,0.3438807328606176,4,1,2,0,Barcelona,21.85187420441413,Low
2964,34.43442357239747,98.38173274937469,739.7971390386665,0.46310399649618905,7,6,2,1,Amsterdam,19.96136703668113,Low
2965,57.23083067095325,66.02090412351978,281.47135576279425,0.3329326488936036,7,2,6,1,Paris,31.49857569022201,Low
2966,42.41145599630168,68.49233093564092,406.2841125833577,0.16844896879222665,1,7,1,0,Amsterdam,5.907926486812771,Low
2967,48.525049683568795,105.75624234923917,571.8503936137984,0.46542502233572114,9,7,3,1,Barcelona,26.71176512842785,Low
2968,39.29648633586319,70.49907884276615,371.96505729460904,0.37265099934391077,2,4,1,1,Amsterdam,13.515455894198066,Low
2969,26.79396699451483,69.88011551449267,539.5728628519012,0.37969559777422246,5,2,4,1,Berlin,18.835146076096674,Low
2970,47.70057358391422,108.32011742937019,536.1614118204943,0.4941927002286407,6,7,1,3,Barcelona,20.75209907746067,Low
2971,25.87745024580223,119.93493233054058,471.9388595115919,0.13007862168383166,1,1,9,4,Berlin,9.564021290578985,Low
2972,44.31365953914531,96.11724508210582,624.8600807885839,0.2714370428380686,2,2,6,1,Barcelona,17.00846829012428,Low
2973,31.316849611671895,63.63075560940127,465.74588110135414,0.19563815719464608,7,2,8,3,Amsterdam,22.35143645544803,Low
2974,64.87275999230808,67.23478751756052,534.7311603220709,0.3521705858854629,6,1,2,3,Barcelona,33.48353385654705,Low
2975,54.113627221747215,81.99788159350094,671.9707816231854,0.4227246734992288,6,9,6,1,Barcelona,18.96133490151645,Low
2976,46.05753791271481,88.02325154814145,618.6029315038761,0.4865242835569651,6,6,4,3,Paris,21.682504209384092,Low
2977,57.63706677654669,55.3033522465057,617.9025936221312,0.2818384427818881,7,3,7,2,Paris,29.609504460782887,Low
2978,36.536840225342644,98.0759484894966,327.62305966748295,0.41448729225704173,9,6,8,3,Berlin,24.10592499017321,Low
2979,50.43479378670093,82.13783324098998,578.7188863251982,0.4668206368161518,9,7,6,4,Paris,27.298644504171797,Low
2980,46.99810433718714,37.107292034046765,368.22518135457426,0.3733301730143539,2,3,1,3,Barcelona,17.33273303129968,Low
2981,47.6402008133367,56.77683793848174,307.78775303329604,0.1970930209799085,2,4,8,1,Paris,14.262990453800093,Low
2982,57.723535001067674,67.3967831587084,489.24404805725476,0.34314166044311656,5,1,1,0,Amsterdam,29.24847710475147,Low
2983,52.32492102779802,78.17855777897363,364.35572200226153,0.48798081912687463,7,6,9,2,Paris,25.57728449960815,Low
2984,47.887236628250236,127.2319698875999,618.5926578259966,0.49502153154462614,3,6,2,3,Berlin,16.31638630392133,Low
2985,28.451125637717038,85.95428265349071,622.1803189542986,0.3569439294867113,3,9,6,2,Barcelona,4.604776986182223,Low
2986,35.399537047205364,58.98070275253437,214.60606453528374,0.4547951031487957,4,2,8,4,Amsterdam,20.167812145649563,Low
2987,43.77291066404276,85.51577010767907,375.7546190634665,0.18013974553944112,3,5,5,3,Amsterdam,13.433270654607238,Low
2988,45.93372374276651,71.19780631365298,281.0319992123002,0.19843144198088672,3,5,2,3,Berlin,14.264431542638821,Low
2989,33.69796275326076,88.11895598833854,430.6056085110664,0.4811550451539439,8,7,5,2,Paris,20.420939277517668,Low
2990,69.11676675578421,94.51419217589037,568.2763504803237,0.15409415019792316,7,5,1,3,Barcelona,28.775971528714493,Low
2991,60.16394055253573,110.23076618059845,463.6567852732418,0.1764425752373916,7,4,8,3,Berlin,27.813607918134636,Low
2992,51.021183203924835,79.39283760824935,411.53611389992966,0.2682194396480207,2,2,8,0,Amsterdam,18.988549357657654,Low
2993,45.72036861283745,120.97401318999583,695.0264790219709,0.3358337151013402,9,8,2,2,Amsterdam,23.074447734864634,Low
2994,42.87791030098848,102.70056656340478,200.0,0.34152688758730865,6,5,6,1,Amsterdam,20.77864196616963,Low
2995,35.48081539977764,62.3140113796953,685.5307840277337,0.21679040346622577,3,4,8,1,Berlin,12.812148654595546,Low
2996,45.774805185188626,135.2463916437116,418.35675602667715,0.4682455591801393,9,9,8,4,Amsterdam,22.91489714735798,Low
2997,47.57752540142751,88.17486283175245,488.28364848308155,0.4660399630431451,9,2,7,0,Barcelona,33.9336572508597,Low
2998,32.58239424518376,59.12188740069412,420.89549934198374,0.25682722122094903,6,3,3,2,Amsterdam,19.842990485764616,Low
2999,48.341764172448976,121.32282628076055,731.4332158308678,0.2737167077721189,6,8,4,2,Berlin,17.23969632945588,Low
3000,43.44740951175251,131.94443962996112,315.35322547921106,0.38099884672956474,8,4,1,0,Berlin,26.8442113208214,Low
3001,25.92192442122609,79.17436840701099,501.7604554582904,0.3651983585595603,8,9,9,0,Amsterdam,13.92856091196343,Low
3002,36.39614989220498,67.40874349061009,579.1157977789995,0.252918805984385,6,9,2,4,Berlin,11.948033027505343,Low
3003,40.863944665783556,75.69062606365846,258.34958481722487,0.26569770060840137,7,9,7,1,Paris,15.416160405819078,Low
3004,63.8768765734019,97.8682931879425,362.01527443307697,0.2392155773686156,4,1,8,2,Berlin,28.055218745706725,Low
3005,50.56553124533758,111.94641637576285,477.77321997526565,0.19415400278132317,1,6,4,0,Paris,10.111199401414506,Low
3006,31.64518430900109,94.26218327158934,367.0002447973438,0.2832553451696559,4,6,1,2,Berlin,11.326108744396887,Low
3007,49.86036289417637,82.54308021179425,377.66123431712754,0.3745736527610162,8,8,5,1,Berlin,22.703845395863073,Low
3008,29.526960110616344,117.4502942576107,447.5206005385344,0.3967866821257172,8,7,6,2,Berlin,18.325954854442074,Low
3009,55.826910538870735,72.17908817371195,597.437199746926,0.41154945930238507,2,7,7,2,Amsterdam,14.363567754685072,Low
3010,40.28875348182122,105.77298345917268,448.59233346827835,0.24989280538124858,7,2,1,0,Berlin,25.58555409835885,Low
3011,44.06363811260829,72.79843004121804,661.763929170942,0.40585439771398946,1,4,4,0,Barcelona,13.27763541092238,Low
3012,58.2579664754219,90.77557395027233,350.3363326010968,0.10260652627675011,2,1,5,0,Amsterdam,21.00345520539407,Low
3013,32.1283643141575,77.16093588023871,312.21166092898216,0.2908199750867529,8,7,5,1,Paris,18.046709045114778,Low
3014,31.028818148870087,78.60369543367973,788.9518108581701,0.4175617600530763,4,4,7,3,Barcelona,15.484263045191788,Low
3015,39.16400673653995,70.56533706344476,401.3062808501733,0.35201788825654134,3,9,4,1,Barcelona,7.769380903527401,Low
3016,55.38378851019317,113.62135077951737,303.363198939176,0.2896252496618031,2,6,7,0,Barcelona,14.511389049675982,Low
3017,29.806539245231576,61.67684904728662,238.69190873422542,0.3578568026425397,6,6,8,4,Barcelona,15.520529799994872,Low
3018,20.0,61.49419368628229,661.2655180713409,0.46277840125946557,4,9,2,2,Berlin,5.127784012594656,Low
3019,40.488411415910015,133.02483914612773,448.80432280099114,0.326552720244083,3,8,1,2,Berlin,9.412050627213834,Low
3020,50.5174079991092,104.44618911635828,461.94353974004025,0.41991447658404246,3,6,1,2,Barcelona,16.354367165573187,Low
3021,57.00261749738829,20.372157532674095,476.1197432620041,0.49229709009007905,3,6,1,2,Amsterdam,19.023756150117276,Low
3022,40.36838637914601,65.86853151973992,651.9414327004672,0.3822272808302267,8,6,9,4,Barcelona,22.93278872204607,Low
3023,40.885733928839976,34.70026656094865,473.07052490361195,0.3293303055556254,9,4,4,0,Paris,27.559023234208247,Low
3024,56.53900734255747,56.232732664618624,851.608066824894,0.11499437885013611,9,5,9,3,Barcelona,28.611645991268603,Low
3025,26.302583003045793,20.0,520.0640861081343,0.24979115930183504,5,3,7,2,Berlin,15.888686493932088,Low
3026,41.114792248169906,76.57526055765145,659.2677150437482,0.32617709340604734,1,9,7,3,Paris,4.096208608511445,Low
3027,46.90423889925058,51.45145452096721,620.785978685661,0.418882628682413,5,2,2,1,Amsterdam,25.260097956599303,Low
3028,49.49218721285034,81.49763141991096,494.53290196129433,0.2752419158590305,1,7,2,1,Barcelona,9.100075322445404,Low
3029,39.901933068091175,39.37196852793688,411.9543520969305,0.4840233103059094,9,1,5,2,Paris,33.310813023486446,Low
3030,45.344410117058416,82.072796329301,549.7945892849831,0.20871750104946996,8,7,1,0,Barcelona,21.190498045612227,Low
3031,20.116726465870105,69.62709304699182,576.5148096810909,0.39782687808412664,7,2,7,4,Amsterdam,21.0132867206023,Low
3032,38.41751587666152,117.54882412971489,414.1120927810209,0.267612566833651,2,5,7,2,Amsterdam,10.701380431334965,Low
3033,49.53508712554468,115.28392154364062,524.9508298925983,0.29439539782636237,2,1,8,1,Paris,20.304480115927028,Low
3034,35.177059657453206,99.63364007525708,685.4307467389394,0.42100081354617613,4,5,7,1,Amsterdam,15.263126032697725,Low
3035,45.58984221589597,71.83465548346969,810.4921608604518,0.21848610466068222,9,4,8,3,Paris,27.861813711375614,Low
3036,49.46872500802698,129.63450988150734,628.1553980524131,0.13872482263805727,9,1,3,4,Amsterdam,32.727865728788665,Low
3037,41.57450799142235,41.17411805400448,779.4139529570423,0.30810223384537083,8,1,3,2,Berlin,30.05337473588041,Low
3038,46.70463770996571,44.91103426090844,405.5938683190316,0.3115178447214995,5,7,8,0,Paris,16.626569760204706,Low
3039,35.372674347153875,77.90542250277338,605.2823378088941,0.41886710889014955,7,3,9,3,Barcelona,24.300473393047653,Low
3040,42.93388720303953,136.35095272302797,700.7779262871909,0.48732768249284075,9,9,4,4,Paris,22.253442985840266,Low
3041,51.10216169589223,74.94152732824782,365.5500000542006,0.12212027453133936,3,9,8,3,Amsterdam,9.05185125408106,Low
3042,46.569729609684344,75.41886891976796,427.1614831932486,0.3366757894972435,4,9,1,0,Amsterdam,11.837676777877737,Low
3043,39.13468730436065,43.95224109720477,760.6857142752875,0.37251141212592,2,1,2,1,Amsterdam,17.965520312567392,Low
3044,47.24216404290793,103.64823963175945,353.735171631959,0.49432054029940875,9,4,9,2,Barcelona,31.115854615866468,Low
3045,52.14609790636618,103.82940635823385,298.83049510164335,0.4770360857107646,7,1,2,2,Barcelona,32.9141902290175,Low
3046,24.50058721422522,99.72688003499775,729.1972360459267,0.38498030588479104,6,1,2,0,Amsterdam,21.699979223115477,Low
3047,56.59074064955898,64.26948317881595,679.5144837470658,0.30871576449778637,5,9,8,2,Berlin,16.564379839845557,Low
3048,41.63745261318928,62.33233079067486,564.8180365975654,0.16460956891970452,7,5,5,2,Paris,20.63733147315383,Low
3049,49.2548993324023,47.671943739875736,493.14338680312585,0.25367062208176694,3,1,5,3,Amsterdam,21.81317602053836,Low
3050,56.97246923645228,82.09681254402334,434.22132415925273,0.33404893002286173,5,3,6,0,Berlin,25.9322300711643,Low
3051,31.28326302769534,52.98981676803746,542.2923310713577,0.3900801586383015,2,7,8,3,Barcelona,6.7857804946916165,Low
3052,37.90558997572453,50.56458736876778,736.9710436102325,0.35415982299164495,5,2,8,2,Amsterdam,21.91327522263381,Low
3053,42.11451304124295,69.4077320772331,535.7849189213114,0.3856491207310965,7,4,9,4,Paris,24.490845119683854,Low
3054,37.16246478875571,67.77109562039459,825.0438900870449,0.2716610018207591,7,2,3,4,Paris,24.865349454834302,Low
3055,62.34936575836808,66.55053677945112,365.30870215396544,0.3910509162284036,9,9,9,3,Barcelona,27.11531888979446,Low
3056,36.432279061732075,91.66111492100653,497.0478868507596,0.1574965024078877,3,9,3,1,Amsterdam,5.004648742598497,Low
3057,39.44453220513133,81.97619505375698,444.0411998504127,0.16503452470524543,8,7,1,1,Amsterdam,18.98370490859185,Low
3058,47.04389031602977,72.79609923722205,337.2287685256501,0.16513285833178515,5,7,5,0,Amsterdam,15.264495678126782,Low
3059,32.97850473923911,84.57532320778705,477.0374400485517,0.4563459828143105,7,2,7,4,Berlin,25.45701124991484,Low
3060,41.04319288243736,55.211823972384195,562.599395249066,0.1304136253234538,1,8,3,4,Berlin,3.6170941179657463,Low
3061,48.17453261250175,82.63196559774195,578.6345269928045,0.42060334909339037,1,1,9,3,Amsterdam,19.15839327468443,Low
3062,41.67139595617489,83.76506232111585,825.5678268416834,0.19342835921869486,4,8,1,2,Paris,10.435702379039418,Low
3063,44.06613141100052,42.42382851606298,569.6701204585339,0.2873719761981003,5,5,6,0,Berlin,18.593559185281162,Low
3064,39.70667887551629,104.89234385925906,672.5205205519424,0.46638263818627124,3,4,6,3,Paris,16.5758300445176,Low
3065,29.85529690819233,57.96415736932511,509.9141369448464,0.3343748918750027,6,2,8,1,Berlin,21.300337991207723,Low
3066,48.215932113392384,82.25774498016088,751.7083400678893,0.18404707449294344,3,3,3,2,Barcelona,17.80525037894715,Low
3067,62.54933071647241,109.11029351338176,859.7673928382104,0.21363602412752286,5,2,5,0,Barcelona,27.90115945621695,Low
3068,45.18401630783438,103.14191894284673,579.6627696463925,0.46817864955831434,1,4,5,2,Barcelona,14.236991387933458,Low
3069,47.25264117247549,80.85833471422089,351.10114768226276,0.27085757004399136,3,3,8,1,Paris,18.38436805218256,Low
3070,51.92722755116859,70.93752492794829,417.67924658342474,0.33479419320271575,7,5,7,3,Paris,25.426110197377735,Low
3071,32.30669503453301,103.68779771438918,542.2901454807743,0.2839728786501555,3,7,3,3,Amsterdam,8.031737296861458,Low
3072,62.025146581296056,96.86737444521549,568.4747052875969,0.2513752352193799,5,9,7,4,Amsterdam,17.621296326582613,Low
3073,47.02328796422802,64.54087449889676,604.7637701576558,0.18931165077296078,7,5,8,3,Barcelona,22.500102896998015,Low
3074,61.31856899089109,60.12765882495774,569.0296521845062,0.3744766001938409,2,8,5,4,Barcelona,14.140336699205733,Low
3075,37.66967004476011,28.191120457600043,501.0477374383908,0.38729681050884823,3,2,5,3,Berlin,18.173869118516514,Low
3076,63.18061922557825,83.85079604208968,404.5702338196807,0.2099540366429598,4,6,1,0,Barcelona,20.05372613410307,Low
3077,52.75155494034783,77.93255637454003,560.1707391896344,0.41560433722193213,5,8,8,1,Barcelona,17.98150985432367,Low
3078,50.530400858523585,108.40478436606355,778.2481036220985,0.4418140801206718,9,9,6,2,Barcelona,24.077261058763796,Low
3079,47.34024454353148,88.97637733700917,652.9892908141633,0.46827003849585214,9,4,6,1,Paris,30.884773748017963,Low
3080,42.514713819255505,113.35572985431726,580.2055924454297,0.16448496556734798,4,4,5,1,Paris,16.39926380145013,Low
3081,57.00531658473872,62.56589430209573,654.4350385734126,0.22156947344530656,9,7,5,4,Barcelona,26.817289709874686,Low
3082,46.40359869848047,108.45375827419046,444.3403956648721,0.44414133900147823,4,4,3,4,Berlin,20.362492999558924,Low
3083,25.329302964128477,66.77709052238362,423.76022808750196,0.1794160811311576,2,5,3,0,Berlin,5.892951700550119,Low
3084,33.82813538292997,99.4399015448068,387.83223434510273,0.10138738369739815,1,2,2,2,Amsterdam,10.162314451852973,Low
3085,43.14154247807253,43.53104018673266,481.2070065845843,0.4483309241006538,7,2,9,3,Barcelona,28.425771984428295,Low
3086,48.09998983165555,85.87838248415471,436.699115493638,0.23057977670054774,4,5,8,3,Paris,17.235794716502138,Low
3087,44.43411511100104,30.382801463852253,681.241211097821,0.26579901005558004,8,2,3,1,Barcelona,28.988224633856113,Low
3088,57.18970789793663,73.32156285145614,428.7014873476717,0.2785336102882552,8,6,5,0,Berlin,26.942248472263543,Low
3089,25.488981359613753,91.00884984694784,379.59174256626255,0.43930984026689146,8,6,5,2,Paris,19.039792810553042,Low
3090,46.435879365051605,66.97578621922261,791.3865768245947,0.23515685783738416,6,8,8,3,Paris,16.282332387889326,Low
3091,26.820207746128453,53.739059281100815,432.29371533779846,0.4569119543425927,9,1,6,1,Paris,29.11518186726446,Low
3092,52.59712295484168,101.15296173239834,523.0292685875527,0.3467756552192192,4,7,7,0,Amsterdam,16.746893438644697,Low
3093,44.05541285557997,77.41343025382692,567.6984237115117,0.3109146896134737,5,7,5,2,Barcelona,15.825770752808728,Low
3094,49.19609972024118,67.76073382423321,329.49603216187774,0.23024580285098498,4,9,1,1,Barcelona,11.561287944582201,Low
3095,36.36117039410234,81.04739802885692,685.3225654254604,0.19748467851247434,5,4,8,1,Barcelona,16.883197903355445,Low
3096,57.79464931657751,145.9167285486397,595.5678560616841,0.3496233771109395,2,7,4,0,Berlin,14.33462856608265,Low
3097,55.417246640588516,108.8375712445386,733.7576017821173,0.27875766402263047,5,6,5,0,Paris,20.412750632402858,Low
3098,50.835443030118874,109.064341704696,398.11670941728494,0.46420640397280255,8,4,1,0,Paris,29.89269694876369,Low
3099,43.704827531365595,90.88865797480909,514.868868871424,0.2966554864456199,9,8,3,0,Berlin,22.078003123865876,Low
3100,50.798572852951324,84.16213181442868,505.9033632491293,0.30471796668047646,7,3,2,2,Amsterdam,27.78675152269016,Low
3101,37.93107432012651,20.09794279173959,539.5832741525032,0.2666893124544003,7,8,2,0,Berlin,16.04621542058196,Low
3102,53.55555659020712,63.0254913384217,281.80778771342585,0.415705198796514,6,5,1,0,Paris,24.723718965027274,Low
3103,61.49480894323921,67.98563966993814,516.6254568038333,0.2699356792437082,2,4,6,0,Amsterdam,19.147799475408846,Low
3104,55.70610559979186,33.127698398811674,286.03041328643826,0.20773679989990199,9,3,8,2,Amsterdam,32.28919967893658,Low
3105,37.70397530192591,51.06460524461416,553.7501106795382,0.4448123497174039,5,7,3,3,Paris,15.259316087751811,Low
3106,48.61417317273103,30.479088226934152,200.0,0.33873128854609613,6,7,1,1,Berlin,19.47156483728027,Low
3107,32.06858456241352,79.04190410756568,222.261974856412,0.3366040879076007,1,6,2,4,Barcelona,5.986616247800063,Low
3108,50.723903111756755,100.4691492712204,622.7823074659998,0.3443288828655706,5,3,3,1,Barcelona,24.160459762182732,Low
3109,49.50603412862539,107.66936296560822,417.9742317207826,0.3875358992822667,6,9,6,2,Barcelona,17.227169231410286,Low
3110,26.30183660467836,90.36961155198102,351.8212889551639,0.22522719572502675,2,2,3,0,Berlin,11.142822938653774,Low
3111,33.38216156087636,55.915091470035776,690.6268431613322,0.11353774833320114,7,3,9,2,Paris,20.65002595159492,Low
3112,42.16861103256233,31.69837103700101,549.1439325992623,0.4242372643508039,4,1,1,3,Berlin,23.39295595327674,Low
3113,41.991402528591735,36.07828251496245,630.8135293300676,0.15156202155265497,5,7,7,4,Barcelona,13.61304097410407,Low
3114,32.90523064581195,48.27543556863753,475.06368915187545,0.38872789488421766,3,2,8,3,Barcelona,16.758848142585762,Low
